id,id,product_tag_ids,name,list_price,default_code,type,detailed_type,categ_id,categ_id/id
__export__.product_template_19332_f9a5eea9,__export__.product_template_19332_f9a5eea9,,"MX157793 1 X ITEM ""B"" XLPE BLACK D-4.0# PCF (213 X 80 X 20 mm)",1.00,RTM-6006,Producto almacenable,Producto almacenable,Retornable / Materia Prima (Retornable),__export__.product_category_27_83cdf959
__export__.product_template_19836_7eae1c41,__export__.product_template_19836_7eae1c41,,"MX157793 NUEVO MODELO 12 CAV. 1 X ITEM ""B"" XLPE BLACK D-4.0# PCF (213 X 80 X 20 mm)",1.00,RTM-4117,Producto almacenable,Producto almacenable,Retornable / Materia Prima (Retornable),__export__.product_category_27_83cdf959
__export__.product_template_19837_c7e3f580,__export__.product_template_19837_c7e3f580,,"MX157793 NUEVO MODELO 12 CAVIDADES  1 X ITEM ""A"" XLPE BLACK D-4.0# PCF (213 X 18 X 35 mm)",1.00,RTM-4118,Producto almacenable,Producto almacenable,Retornable / Materia Prima (Retornable),__export__.product_category_27_83cdf959
__export__.product_template_19351_54165bdf,__export__.product_template_19351_54165bdf,,MX157793. DIAL. CHAROLA X-LINK 10 cav.  (230 x 330 x 146),38.00,CHAROLA MX157793  (230 x 330 x 146) 10 cavidades,Producto almacenable,Producto almacenable,Retornable / Producto Terminado (Retornable),__export__.product_category_28_e9aa8d29
__export__.product_template_19352_3dc27890,__export__.product_template_19352_3dc27890,,MX157793. DIAL. Charola.,1.00,CHAROLA MX157793,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_19936_26bb5f18,__export__.product_template_19936_26bb5f18,,"MY AUSTIN CCB - CEL.A,B,C. INS.E. PAD",0.00,CMP-D42-4209,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_template_20150_75d8d19b,__export__.product_template_20150_75d8d19b,,"MY AUSTIN CCB - CEL.A,B. INS.E. PAD",0.00,CMP-D42-4417,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_template_19937_ba71b985,__export__.product_template_19937_ba71b985,,"MY AUSTIN CCB - CEL.D. INS.A,B,C,D.",0.00,CPM-D42-4210,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_template_20151_0c213776,__export__.product_template_20151_0c213776,,"MY AUSTIN CCB - CEL.D. INS.A,B,D.",0.00,CMP-D42-4418,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_template_20153_520f46d7,__export__.product_template_20153_520f46d7,,MY AUSTIN CCB - CUELLO,0.00,CMP-D42-4420,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_template_19939_9a80d127,__export__.product_template_19939_9a80d127,,MY AUSTIN CCB - CUELLO,0.00,CMP-D42-4212,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_template_20152_a35b07e7,__export__.product_template_20152_a35b07e7,,MY AUSTIN CCB - TAPA,0.00,CMP-D42-4419,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_template_19938_e25eaa21,__export__.product_template_19938_e25eaa21,,MY AUSTIN CCB - TAPA,0.00,CPM-D42-4211,Producto almacenable,Producto almacenable,Cartón / Materia Prima (Cartón),__import__.product_category_002
__export__.product_template_20149_a7ac94f1,__export__.product_template_20149_a7ac94f1,,"MY AUSTIN CCB 45""",1.00,DEFAULT-4416,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19871_1dfe7e9d,__export__.product_template_19871_1dfe7e9d,,MY AUSTIN. A. Inserto.,1.00,INSERTO A MY AUSTIN,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19868_d7f02cde,__export__.product_template_19868_d7f02cde,,MY AUSTIN. A. Pieza.,1.00,CELDA A MY AUSTIN,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19872_3cd39b9d,__export__.product_template_19872_3cd39b9d,,MY AUSTIN. B. Inserto.,1.00,INSERTO B MY AUSTIN,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19869_35151457,__export__.product_template_19869_35151457,,MY AUSTIN. B. Pieza.,1.00,CELDA B MY AUSTIN,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19874_dba3fe10,__export__.product_template_19874_dba3fe10,,MY AUSTIN. C. Inserto.,1.00,INSERTO C MY AUSTIN,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19870_3d1dd141,__export__.product_template_19870_3d1dd141,,MY AUSTIN. C. Pieza.,1.00,CELDA C MY AUSTIN,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19884_de7bc0b5,__export__.product_template_19884_de7bc0b5,,MY AUSTIN. Celdado.,1.00,CELDADO MY AUSTIN,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19877_4370364a,__export__.product_template_19877_4370364a,,MY AUSTIN. D. Inserto.,1.00,INSERTO D MY AUSTIN,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19878_e2d336c7,__export__.product_template_19878_e2d336c7,,MY AUSTIN. E. Inserto.,1.00,INSERTO E MY AUSTIN,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19879_1b6bf06d,__export__.product_template_19879_1b6bf06d,,MY AUSTIN. F. Inserto.,1.00,INSERTO F MY AUSTIN,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19916_911b20e9,__export__.product_template_19916_911b20e9,,MY AUSTIN. G. Inserto.,1.00,INSERTO G MY AUSTIN,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19883_d5e218f6,__export__.product_template_19883_d5e218f6,,MY AUSTIN. Pad.,1.00,PAD MY AUSTIN,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19881_27ae1a17,__export__.product_template_19881_27ae1a17,,MY AUSTIN. Pared con doblez o U.,1.00,CUELLO MY AUSTIN,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19880_64269b9d,__export__.product_template_19880_64269b9d,,MY AUSTIN. Tapa Gral.,1.00,TAPA BASE MY AUSTIN,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19479_7e22e273,__export__.product_template_19479_7e22e273,,MainCarrier FR Engineering,"17,113.15",MainCarrier FR Engineering,Consumible,Consumible,Servicios,__import__.product_category_005
__export__.product_template_19480_d4bdf3ff,__export__.product_template_19480_d4bdf3ff,,MainCarrier RR Engineering,"17,113.15",MainCarrier RR Engineering,Consumible,Consumible,Servicios,__import__.product_category_005
__export__.product_template_17272_c1848c29,__export__.product_template_17272_c1848c29,,Maniobras,68.97,Flet,Servicio,Servicio,Servicios,__import__.product_category_005
__export__.product_template_18231_9e56110e,__export__.product_template_18231_9e56110e,,Map pocket dunnage,1.00,Map pocket dunnage,Producto almacenable,Producto almacenable,Retornable / Producto en proceso (Retornable),__export__.product_category_30_45cb0a76
__export__.product_template_18038_6ec3438a,__export__.product_template_18038_6ec3438a,,Media manga - Array,1.00,Media manga - Array,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_20451_ecb9aaaf,__export__.product_template_20451_ecb9aaaf,,Metal Mount RFID Label Metal Racks/Container ARMREST REAR,1.00,CC-RFID,Producto almacenable,Producto almacenable,Retornable / Consumibles (Retornable),__export__.product_category_25_9d2f2297
__export__.product_template_20452_94ecf54b,__export__.product_template_20452_94ecf54b,,"Metal Mount RFID Label Metal Racks/Containers 	ARMREST REAR",1.00,CC-4832,Producto almacenable,Producto almacenable,Retornable / Consumibles (Retornable),__export__.product_category_25_9d2f2297
__export__.product_template_20187_3032e84d,__export__.product_template_20187_3032e84d,,Model Y. Glovebox. FOAM 2.2 LB 50.8 X 533MM X 25.4 MM,1.00,RTM-4453,Producto almacenable,Producto almacenable,Retornable / Materia Prima (Retornable),__export__.product_category_27_83cdf959
__export__.product_template_18256_897b26ca,__export__.product_template_18256_897b26ca,,Modelo S. 18256. ARMREST. CELDA 1 cav.,1.00,Armrest Cell,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_18257_ff4aa2b0,__export__.product_template_18257_ff4aa2b0,,Modelo S. Armrest. A. Pieza.,1.00,Armrest cell A,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_18258_80c00703,__export__.product_template_18258_80c00703,,Modelo S. Armrest. B. Pieza.,1.00,Armrest cell B,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19528_79494e9b,__export__.product_template_19528_79494e9b,,Modelo Y. TMC0110. Center. A. Pieza.,1.00,CENTER CELDA A,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19529_e36d0f46,__export__.product_template_19529_e36d0f46,,Modelo Y. TMC0110. Center. B. Pieza.,1.00,CENTER CELDA B,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19531_1d9042c4,__export__.product_template_19531_1d9042c4,,Modelo Y. TMC0110. Center. Celda Armada.,1.00,CENTER CELDADO,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19174_7589f243,__export__.product_template_19174_7589f243,,Modelo Y. TMC0110. Center. Obsoleto. A. Pieza.,1.00,Celda A CTR,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19175_0f99b250,__export__.product_template_19175_0f99b250,,Modelo Y. TMC0110. Center. Obsoleto. B. Pieza.,1.00,Celda B CTR,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19164_448c10e8,__export__.product_template_19164_448c10e8,,Modelo Y. TMC095. Front. A. Pieza.,1.00,Celda A FRT - Headrest,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19165_6e44335f,__export__.product_template_19165_6e44335f,,Modelo Y. TMC095. Front. B. Pieza.,1.00,Celda B FRT - Headrest,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19159_e8e93bc1,__export__.product_template_19159_e8e93bc1,,Modelo Y. TMC100. Lumbar. A. Pieza.,1.00,CELDA A LUMBAR,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19160_a2617abc,__export__.product_template_19160_a2617abc,,Modelo Y. TMC100. Lumbar. B. Pieza.,1.00,CELDA B LUMBAR,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19151_41043388,__export__.product_template_19151_41043388,,Modelo Y. TMC110. Armrest. A. Pieza.,1.00,Celda A Armrest,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19152_94c9beed,__export__.product_template_19152_94c9beed,,Modelo Y. TMC110. Armrest. B. Pieza.,1.00,Celda B Armrest,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19169_bd9d6b8b,__export__.product_template_19169_bd9d6b8b,,Modelo Y. TMC110. Rear. A. Pieza.,1.00,CELDA A HEADREST REAR MODEL Y,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19171_cbfee939,__export__.product_template_19171_cbfee939,,Modelo Y. TMC110. Rear. B. Pieza.,1.00,CELDA B HEADREST REAR MODEL Y,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19553_4c9ed9fa,__export__.product_template_19553_4c9ed9fa,,Molde Module 1108_S06,"9,120.00",Molde Module 1108_S06,Servicio,Servicio,Servicios,__import__.product_category_005
__export__.product_template_19554_b477835c,__export__.product_template_19554_b477835c,,Molde Module 1112,"9,120.00",Molde Module 1112,Servicio,Servicio,Servicios,__import__.product_category_005
__export__.product_template_19552_45610ba9,__export__.product_template_19552_45610ba9,,Molde module 1271,"9,120.00",Molde module 1271,Servicio,Servicio,Servicios,__import__.product_category_005
__export__.product_template_19213_049f9370,__export__.product_template_19213_049f9370,,Motogear. Charola.,1.00,CHAROLA MOTORGEAR,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19214_18b4db4e,__export__.product_template_19214_18b4db4e,,Motorgear. A. Pieza.,1.00,CELDA A MOTORGEAR,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19215_d6aac13b,__export__.product_template_19215_d6aac13b,,Motorgear. B. Pieza.,1.00,CELDA B MOTORGEAR,Producto almacenable,Producto almacenable,Cartón / Producto en proceso (Cartón),__import__.product_category_007
__export__.product_template_19223_d5533c81,__export__.product_template_19223_d5533c81,,Motorgear. Celda Armada.,1.00,CELDA ARMADA MOTORGEAR,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19222_11af75da,__export__.product_template_19222_11af75da,,Motorgear. Charola Armada.,1.00,CHAROLA MOTORGEAR ARMADA,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19217_1f5afa7c,__export__.product_template_19217_1f5afa7c,,Motorgear. Separador para Celdas.,1.00,SEPARADOR MOTORGEAR,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19218_3ba27cb4,__export__.product_template_19218_3ba27cb4,,Motorgear. Tapa General.,1.00,TAPA GENERAL MOTORGEAR,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
__export__.product_template_19216_0d58daf2,__export__.product_template_19216_0d58daf2,,Motorgear. Tapa para Charola.,1.00,TAPA MOTORGEAR,Producto almacenable,Producto almacenable,Cartón / Producto Terminado (Cartón),__import__.product_category_001
